name,url,height_mdpl,province,image_url,description
Lewotobi Perempuan,https://datagunung.com/gunung/Lewotobi Perempuan/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Lewotobi Perempuan berada di provinsi Nusa Tenggara Timur dengan ketinggian 1703 mdpl.
Perbakti,https://datagunung.com/gunung/Perbakti/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Perbakti berada di provinsi Jawa Barat dengan ketinggian 1699 mdpl.
Tampomas,https://datagunung.com/gunung/Tampomas/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,"Terletak di sebelah utara kawasan perkotaan Sumedang. Bertipe Stratovolkano. 
Puncak Gunung Tampomas yang dikenal dengan nama Puncak Sanghiyang Taraje
Terrmasuk dalam area Taman Wisata Alam Gunung Tampomas.
Di kaki Gunung Tampomas terdapat Curug Ciputrawangi

Jalur Pendakian:
Untuk mencapai kawasan puncak Tampomas, ada beberapa jalur pendakian. 
Jalur Narimbang. Di pos pendakian Narimbang terdapat mata air dan curug Ciputrawangi yang terkenal. 
Jalur Cibeureum."
Poco Leok,https://datagunung.com/gunung/Poco Leok/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Poco Leok berada di provinsi Nusa Tenggara Timur dengan ketinggian 1675 mdpl.
Manimporok,https://datagunung.com/gunung/Manimporok/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Manimporok berada di provinsi Sulawesi Selatan dengan ketinggian 1661 mdpl.
Iliboleng,https://datagunung.com/gunung/Iliboleng/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Iliboleng berada di provinsi Nusa Tenggara Timur dengan ketinggian 1659 mdpl.
Penanggungan,https://datagunung.com/gunung/Penanggungan/info,,Unknown,https://datagunung.com/images/mobile-Penanggungan.webp,"Gunung Penanggungan berada sekitar 55 kilometer sebelah timur Kota Surabaya, dekat dengan kota Mojokerto dan Pasuruan. Gunung Penanggungan memiliki ketinggian sekitar 1.653 meter di atas permukaan laut.

Gunung Penanggungan memiliki sejarah dan kebudayaan yang kaya. Pada abad ke-11 hingga ke-15, gunung ini menjadi pusat kerajaan Hindu dan Buddha di Jawa Timur. Terdapat banyak situs bersejarah yang masih dapat ditemukan di sekitar Gunung Penanggungan, seperti candi-candi dan peninggalan arkeologi lainnya.

Terdapat beberapa kompleks candi di area Gunung Penanggungan seperti Gentong, Wisnu, Jolutundo dan Bayi.

Selain nilai sejarah dan arkeologisnya, Gunung Penanggungan juga menawarkan panorama alam yang menakjubkan. Terdapat beberapa jalur pendakian yang dapat dipilih oleh para pendaki, seperti jalur dari Jolotundo, Tamiajeng atau Kedungudi. Pendakian ke puncak gunung ini relatif mudah, dan pemandangan yang ditemui di puncak akan memuaskan para pendaki."
Lamongan,https://datagunung.com/gunung/Lamongan/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Lamongan berada di provinsi Jawa Timur dengan ketinggian 1651 mdpl.
Kelimutu,https://datagunung.com/gunung/Kelimutu/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Kelimutu berada di provinsi Nusa Tenggara Timur dengan ketinggian 1639 mdpl.
Gamkonora,https://datagunung.com/gunung/Gamkonora/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Gamkonora berada di provinsi Maluku Utara dengan ketinggian 1635 mdpl.
Muria,https://datagunung.com/gunung/Muria/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Muria berada di provinsi Jawa Tengah dengan ketinggian 1625 mdpl.
Magaringsai,https://datagunung.com/gunung/Magaringsai/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,"Terletak di kawasan desa Lok Lahung kandangan, kabupaten Hulu Sungai Selatan, Kalimantan Selatan.
Jalur pendakian via desa Manakili.
Gunung Magaringsai memiki ketinggian 1600 mdpl."
Saeng,https://datagunung.com/gunung/Saeng/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,"Gunung Saeng terletak di Bondowoso, berdekatan dengan Gunung Piramid. Jalur pendakian dapat ditempuh melalui Desa Ardisaeng atau melalui Sumber Waru, Binakal.

Perhutani KPH Bondowoso secara resmi melarang aktivitas pendakian di Gunung Saeng terhitung sejak 7 Mei 2025. Keputusan ini diambil dengan mempertimbangkan risiko kecelakaan akibat medan pendakian yang curam."
Lewotobi Laki laki,https://datagunung.com/gunung/Lewotobi Laki-laki/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Lewotobi Laki-laki berada di provinsi Nusa Tenggara Timur dengan ketinggian 1584 mdpl.
Lokon,https://datagunung.com/gunung/Lokon/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Lokon berada di provinsi Sulawesi Utara dengan ketinggian 1580 mdpl.
Lokon Empung,https://datagunung.com/gunung/Lokon-Empung/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Lokon-Empung berada di provinsi Sulawesi Utara dengan ketinggian 1580 mdpl.
Inielika,https://datagunung.com/gunung/Inielika/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Inielika berada di provinsi Nusa Tenggara Timur dengan ketinggian 1559 mdpl.
Sempu,https://datagunung.com/gunung/Sempu/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Sempu berada di provinsi Sulawesi Utara dengan ketinggian 1549 mdpl.
Kiaraberes Gagak,https://datagunung.com/gunung/Kiaraberes-Gagak/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Kiaraberes-Gagak berada di provinsi Jawa Barat dengan ketinggian 1511 mdpl.
Imun,https://datagunung.com/gunung/Imun/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Imun berada di provinsi Sumatra Utara dengan ketinggian 1505 mdpl.
Sukaria,https://datagunung.com/gunung/Sukaria/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Sukaria berada di provinsi Nusa Tenggara Timur dengan ketinggian 1500 mdpl.
Kahung,https://datagunung.com/gunung/Kahung/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,"Gunung Kahung memiliki ketinggian 1456 mdpl, terletak di desa Belangian, kecamatan Aranio, kabupaten Banjar, Kalimantan Selatan.

Jalur pendakian bisa dimulai dari Banjarbaru menuju ke arah desa Tiwingan, perjalanan dilanjutkan dengan menggunakan perahu bermesin atau disebut ‘kelotok’."
Lewotolo,https://datagunung.com/gunung/Lewotolo/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Lewotolo berada di provinsi Nusa Tenggara Timur dengan ketinggian 1423 mdpl.
Ili Lewotolok,https://datagunung.com/gunung/Ili Lewotolok/info,,Unknown,,Gunung Ili Lewotolok berada di provinsi  dengan ketinggian 1423 mdpl.
Punikan,https://datagunung.com/gunung/Punikan/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Punikan berada di provinsi Nusa Tenggara Barat dengan ketinggian 1418 mdpl.
Merbuk,https://datagunung.com/gunung/Merbuk/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Merbuk berada di provinsi Bali dengan ketinggian 1386 mdpl.
Kie Besi,https://datagunung.com/gunung/Kie Besi/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Kie Besi berada di provinsi Maluku Utara dengan ketinggian 1357 mdpl.
Bulu Saraung,https://datagunung.com/gunung/Bulu Saraung/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,"Gunung ini berada di desa Tompio Bulu Kabupaten Pangkep, Sulawesi Selatan dan memiliki ketinggian sekitar 1.353 mdpl.
Gunung ini termasuk dalam kawasan Taman Nasional Bantimurung Bulusaraung dan habitat kera hitam dari berbagai macam kupu-kupu."
Pulosari,https://datagunung.com/gunung/Pulosari/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Pulosari berada di provinsi Banten dengan ketinggian 1346 mdpl.
Dukono,https://datagunung.com/gunung/Dukono/info,,Unknown,https://datagunung.com/images/mobile-Dukono.webp,"Gunung Dukono adalah sebuah gunung berapi yang terletak di pulau Halmahera, bagian dari provinsi Maluku Utara, Indonesia. Gunung ini dikenal sebagai salah satu gunung berapi yang aktif di Indonesia. Dukono terletak di bagian utara Halmahera dan merupakan bagian dari Cincin Api Pasifik, yang merupakan zona seismik aktif di mana sejumlah besar gunung berapi terletak.

Gunung Dukono memiliki ketinggian sekitar 1.335 meter di atas permukaan laut. Berikut adalah beberapa karakteristik umum dari Gunung Dukono:

Aktivitas Erupsi: Gunung Dukono dikenal sebagai gunung berapi yang aktif. Aktivitas erupsi dapat terjadi dengan frekuensi yang bervariasi, dan letusan-letusan kecil hingga sedang sering terjadi.

Bentuk Fisik: Secara morfologi, Gunung Dukono memiliki bentuk kerucut yang curam dengan lereng yang relatif curam. Karena aktivitas vulkaniknya, gunung ini dapat mengalami perubahan bentuk seiring waktu akibat letusan dan aliran lava.

Komposisi Material Vulkanik: Gunung Dukono, seperti kebanyakan gunung berapi di Indonesia, terbentuk dari material vulkanik, termasuk lava, abu vulkanik, dan batuan piroklastik lainnya.

Kawasan Seismik Aktif: Gunung Dukono terletak di Cincin Api Pasifik, yang merupakan kawasan seismik aktif di dunia. Daerah ini dikenal karena aktivitas tektoniknya yang tinggi, termasuk pertemuan lempeng tektonik yang dapat menyebabkan gempa bumi dan letusan gunung berapi.

Kawasan Rawan Bencana: Sebagai gunung berapi aktif, daerah sekitar Gunung Dukono dianggap rawan bencana. Erupsi dapat menghasilkan aliran piroklastik, awan panas, lahar, dan hujan abu vulkanik, yang semuanya dapat menjadi ancaman bagi masyarakat yang tinggal di sekitarnya."
Hauk,https://datagunung.com/gunung/Hauk/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,"Gunung Hauk berlokasi di  Desa Ajung, Kecamatan Tinggi, Kabupaten Balangan, Kalimantan Selatan.
Gunung Hauk memiliki ketinggian 1325 mdpl, merupakan rangkaian dari pegunungan Meratus.
Jalur pendakian melalui desa Ajung, yang bisa diakses dari Barabai-Birayang ataupun Paringin/ Balangan.

Pendakian menempuh jalan darat juga termasuk menyeberangi sungai."
Ibu,https://datagunung.com/gunung/Ibu/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Ibu berada di provinsi Maluku Utara dengan ketinggian 1325 mdpl.
Mahawu,https://datagunung.com/gunung/Mahawu/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Mahawu berada di provinsi Sulawesi Utara dengan ketinggian 1324 mdpl.
Awu,https://datagunung.com/gunung/Awu/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Awu berada di provinsi Sulawesi Utara dengan ketinggian 1320 mdpl.
Sanggabuana,https://datagunung.com/gunung/Sanggabuana/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Sanggabuana berada di provinsi Jawa Barat dengan ketinggian 1291 mdpl.
Rorokoan,https://datagunung.com/gunung/Rorokoan/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,"Gunung Rorokoan dengan ketinggian 1284 mdpl, terletak di kawasan wisata Loksado, kabupaten Hulu Sungai Selatan, Kalimantan Selatan."
Rajabasa,https://datagunung.com/gunung/Rajabasa/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Rajabasa berada di provinsi Lampung dengan ketinggian 1281 mdpl.
Baluran,https://datagunung.com/gunung/Baluran/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Baluran berada di provinsi Jawa Timur dengan ketinggian 1247 mdpl.
Tampusu,https://datagunung.com/gunung/Tampusu/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Tampusu berada di provinsi Sulawesi Utara dengan ketinggian 1206 mdpl.
Tondano,https://datagunung.com/gunung/Tondano/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Tondano berada di provinsi Sulawesi Utara dengan ketinggian 1202 mdpl.
Aseupan,https://datagunung.com/gunung/Aseupan/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Aseupan berada di provinsi Banten dengan ketinggian 1174 mdpl.
Karaha,https://datagunung.com/gunung/Karaha/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Karaha berada di provinsi Jawa Barat dengan ketinggian 1155 mdpl.
Tilu,https://datagunung.com/gunung/Tilu/info,,Unknown,https://datagunung.com/images/mobile-Tilu.webp,"Terletak dekat perbatasan Kabupaten Kuningan, Jawa Barat dan Kabupaten Brebes, Jawa Tengah.
Gunung Tilu yang diantaranya memiliki memiliki beberapa puncak tertinggi yaitu puncak Gunung Tilu (1.076 mdpl), puncak Sukmana (1.154 mdpl) dan satu puncak (1.112 mdpl)."
Tongkoko,https://datagunung.com/gunung/Tongkoko/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Tongkoko berada di provinsi Sulawesi Utara dengan ketinggian 1149 mdpl.
Jailolo,https://datagunung.com/gunung/Jailolo/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Jailolo berada di provinsi Maluku Utara dengan ketinggian 1130 mdpl.
Leroboleng,https://datagunung.com/gunung/Leroboleng/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Leroboleng berada di provinsi Nusa Tenggara Timur dengan ketinggian 1117 mdpl.
Bulu Monrolo,https://datagunung.com/gunung/Bulu Monrolo/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Bulu Monrolo berada di provinsi Sulawesi Selatan dengan ketinggian 1109 mdpl.
Helatoba Tarutung,https://datagunung.com/gunung/Helatoba-Tarutung/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Helatoba-Tarutung berada di provinsi Sumatra Utara dengan ketinggian 1100 mdpl.
Ilimuda,https://datagunung.com/gunung/Ilimuda/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Ilimuda berada di provinsi Nusa Tenggara Timur dengan ketinggian 1100 mdpl.
Hulubelu,https://datagunung.com/gunung/Hulubelu/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Hulubelu berada di provinsi Lampung dengan ketinggian 1040 mdpl.
Tobaru,https://datagunung.com/gunung/Tobaru/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Tobaru berada di provinsi Maluku Utara dengan ketinggian 1035 mdpl.
Amasing,https://datagunung.com/gunung/Amasing/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Amasing berada di provinsi Maluku Utara dengan ketinggian 1030 mdpl.
Ililabalekan,https://datagunung.com/gunung/Ililabalekan/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Ililabalekan berada di provinsi Nusa Tenggara Timur dengan ketinggian 1018 mdpl.
Iliwerung,https://datagunung.com/gunung/Iliwerung/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Iliwerung berada di provinsi Nusa Tenggara Timur dengan ketinggian 1018 mdpl.
Suoh,https://datagunung.com/gunung/Suoh/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Suoh berada di provinsi Lampung dengan ketinggian 1000 mdpl.
Todoko Ranu,https://datagunung.com/gunung/Todoko-Ranu/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Todoko-Ranu berada di provinsi Maluku Utara dengan ketinggian 979 mdpl.
Bongkok,https://datagunung.com/gunung/Bongkok/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,"Gunung Bongkok adalah sebuah gunung yang terletak di Kabupaten Purwakarta, Jawa Barat. 

Nama ""Bongkok"" sendiri berasal dari bentuk puncaknya yang terlihat membungkuk atau melengkung, sehingga mudah dikenali dari kejauhan.

Bagi para pendaki dan pecinta alam, Gunung Bongkok menawarkan jalur pendakian yang cukup menantang namun masih dapat dijangkau oleh pendaki pemula. Dari puncaknya, pengunjung bisa menikmati pemandangan indah Kabupaten Purwakarta dan sekitarnya."
Moti,https://datagunung.com/gunung/Moti/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Moti berada di provinsi Maluku Utara dengan ketinggian 950 mdpl.
Wai Sano,https://datagunung.com/gunung/Wai Sano/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Wai Sano berada di provinsi Nusa Tenggara Timur dengan ketinggian 903 mdpl.
Bibinoi,https://datagunung.com/gunung/Bibinoi/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Bibinoi berada di provinsi Maluku Utara dengan ketinggian 900 mdpl.
Paluweh,https://datagunung.com/gunung/Paluweh/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Paluweh berada di provinsi Nusa Tenggara Timur dengan ketinggian 875 mdpl.
Wurlali,https://datagunung.com/gunung/Wurlali/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Wurlali berada di provinsi Maluku dengan ketinggian 868 mdpl.
Sirung,https://datagunung.com/gunung/Sirung/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Sirung berada di provinsi Nusa Tenggara Timur dengan ketinggian 862 mdpl.
Krakatau,https://datagunung.com/gunung/Krakatau/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Krakatau berada di provinsi Lampung dengan ketinggian 813 mdpl.
Nila,https://datagunung.com/gunung/Nila/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Nila berada di provinsi Maluku dengan ketinggian 781 mdpl.
Ndete Napu,https://datagunung.com/gunung/Ndete Napu/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Ndete Napu berada di provinsi Nusa Tenggara Timur dengan ketinggian 750 mdpl.
Batu Tara,https://datagunung.com/gunung/Batu Tara/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Batu Tara berada di provinsi Nusa Tenggara Timur dengan ketinggian 748 mdpl.
Ruang,https://datagunung.com/gunung/Ruang/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Ruang berada di provinsi Sulawesi Utara dengan ketinggian 725 mdpl.
Malang,https://datagunung.com/gunung/Malang/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Malang berada di provinsi Jawa Barat dengan ketinggian 680 mdpl.
Teon,https://datagunung.com/gunung/Teon/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Teon berada di provinsi Nusa Tenggara Timur dengan ketinggian 655 mdpl.
Serua,https://datagunung.com/gunung/Serua/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Serua berada di provinsi Nusa Tenggara Timur dengan ketinggian 641 mdpl.
Banda Api,https://datagunung.com/gunung/Banda Api/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Banda Api berada di provinsi Maluku dengan ketinggian 640 mdpl.
Iya,https://datagunung.com/gunung/Iya/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Iya berada di provinsi Nusa Tenggara Timur dengan ketinggian 637 mdpl.
Hiri,https://datagunung.com/gunung/Hiri/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Hiri berada di provinsi Maluku Utara dengan ketinggian 630 mdpl.
Weh,https://datagunung.com/gunung/Weh/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Weh berada di provinsi Aceh dengan ketinggian 617 mdpl.
Lurus,https://datagunung.com/gunung/Lurus/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Lurus berada di provinsi Jawa Timur dengan ketinggian 539 mdpl.
Colo,https://datagunung.com/gunung/Colo/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Colo berada di provinsi Sulawesi Tengah dengan ketinggian 507 mdpl.
Tigalalu,https://datagunung.com/gunung/Tigalalu/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Tigalalu berada di provinsi Maluku Utara dengan ketinggian 422 mdpl.
Eusing,https://datagunung.com/gunung/Eusing/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,"Gunung Eusing berlokasi di Desa Gobang Kecamatan Rumping Kabupaten Bogor. Gunung ini diperkirakan memiliki ketinggian sekitar 360 mdpl, dengan area puncak yang dikenal dengan nama Sumur Tujuh.

Terima kasih rekan Ical di Jakarta yang mengusulkan penambahan data Gunung Eusing."
Tarakan,https://datagunung.com/gunung/Tarakan/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Tarakan berada di provinsi Kalimantan Utara dengan ketinggian 318 mdpl.
Mare,https://datagunung.com/gunung/Mare/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Mare berada di provinsi Maluku Utara dengan ketinggian 308 mdpl.
Gunungapi Wetar,https://datagunung.com/gunung/Gunungapi Wetar/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Gunungapi Wetar berada di provinsi Maluku dengan ketinggian 282 mdpl.
Manuk,https://datagunung.com/gunung/Manuk/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Manuk berada di provinsi Maluku dengan ketinggian 282 mdpl.
Riang Kotang,https://datagunung.com/gunung/Riang Kotang/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Riang Kotang berada di provinsi Nusa Tenggara Timur dengan ketinggian 200 mdpl.
Anak Krakatau,https://datagunung.com/gunung/Anak Krakatau/info,,Unknown,https://datagunung.com/images/mobile-default-image.webp,Gunung Anak Krakatau berada di provinsi Lampung dengan ketinggian 157 mdpl.
